times,Day,Month,Date,CO2,Year,wd,Windgeschwindigkeit,Windrichtung,temp,Luftfeuchtigkeit,Bedeckungsgrad,Pressure,Intensity
0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006479889325321299
0,1,2,2016-02-01,405.706,2016,Montag,17.1,330,-3.2,97,NA,705.2,0.006421444387883878
0,1,3,2016-03-01,422.626,2016,Dienstag,8.2,350,-13,88,NA,698.8,0.006649713852466143
0,1,4,2016-04-01,407.274,2016,Freitag,19.1,170,-1.9,76,NA,704.2,0.007104860007099336
0,1,5,2016-05-01,405.205,2016,Sonntag,8.7,130,-6.2,95,NA,702.9,0.007781056732745586
0,1,6,2016-06-01,403.237,2016,Mittwoch,3.9,10,-2.1,99,NA,707.7,0.008474208195249706
0,1,7,2016-07-01,402.07,2016,Freitag,7.2,260,2.4,95,NA,715.9,0.009013273979361042
0,1,8,2016-08-01,396.795,2016,Montag,4.8,350,1.8,100,NA,714,0.009119242287906983
0,1,9,2016-09-01,399.265,2016,Donnerstag,6,340,4,100,NA,719.4,0.008733535942096839
0,1,10,2016-10-01,401.566,2016,Samstag,6.8,170,0.4,97,NA,712.1,0.00805098256490565
0,1,11,2016-11-01,402.472,2016,Dienstag,5.9,320,-0.8,57,NA,716.5,0.0073631203508654885
0,1,12,2016-12-01,404.842,2016,Donnerstag,12.1,350,-9.3,54,NA,712.6,0.006794901791540948
0,2,1,2016-01-02,404.599,2016,Samstag,8.2,250,-6.2,25,NA,706,0.006473050575515415
0,2,2,2016-02-02,404.263,2016,Dienstag,13.3,260,-0.1,15,NA,715.9,0.006423960203967026
0,2,3,2016-03-02,406.648,2016,Mittwoch,8.8,350,-8.3,93,NA,701.2,0.00666113109735241
0,2,4,2016-04-02,406.841,2016,Samstag,10.9,190,-0.5,67,NA,710.6,0.007148545598688979
0,2,5,2016-05-02,402.376,2016,Montag,5.7,80,-6.7,98,NA,707.5,0.007803140416272012
0,2,6,2016-06-02,402.197,2016,Donnerstag,5,330,-1.6,99,NA,707.4,0.008493449014342484
0,2,7,2016-07-02,396.045,2016,Samstag,4.6,260,5.5,100,NA,716.8,0.009024456583355435
0,2,8,2016-08-02,394.888,2016,Dienstag,9.7,250,0,94,NA,715.4,0.009114236854076856
0,2,9,2016-09-02,397.996,2016,Freitag,5.5,330,2.9,100,NA,719.4,0.008715585241811414
0,2,10,2016-10-02,401.885,2016,Sonntag,7.1,170,0.3,100,NA,710.2,0.008011867950801587
0,2,11,2016-11-02,403.063,2016,Mittwoch,11.4,280,-2.1,61,NA,710.2,0.007342292818081529
0,2,12,2016-12-02,405.977,2016,Freitag,10.7,330,-7.7,94,NA,708,0.006780456811008765
0,3,1,2016-01-03,406.677,2016,Sonntag,7.3,360,-10.2,89,NA,698.9,0.006466526234072232
0,3,2,2016-02-03,404.36,2016,Mittwoch,16.4,260,-4.6,43,NA,708.2,0.006427162954473727
0,3,3,2016-03-03,408.31,2016,Donnerstag,7.9,280,-17,86,NA,690,0.006670677461657938
0,3,4,2016-04-03,406.217,2016,Sonntag,17,150,-0.3,43,NA,710.3,0.007166495380145791
0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007814733604735754
0,3,6,2016-06-03,398.412,2016,Freitag,4.6,130,-1.1,98,NA,707,0.00851426780242194
0,3,7,2016-07-03,403.332,2016,Sonntag,4.6,250,0.5,100,NA,714.1,0.009035178600761487
0,3,8,2016-08-03,399.388,2016,Mittwoch,8.1,290,2.7,100,NA,716.4,0.009108676694146655
0,3,9,2016-09-03,396.517,2016,Samstag,6.4,320,3.4,99,NA,718.6,0.008702430163565368
0,3,10,2016-10-03,399.455,2016,Montag,9.4,310,-6.9,95,NA,710.2,0.007999608694382803
0,3,11,2016-11-03,409.971,2016,Donnerstag,8,290,-9,93,NA,705.2,0.007321908354173783
0,3,12,2016-12-03,406.32,2016,Samstag,6.4,330,-8.3,68,NA,705.2,0.006766102185650218
0,4,1,2016-01-04,405.655,2016,Montag,15.4,170,-10.6,91,NA,688,0.00646032235118567
0,4,2,2016-02-04,407.477,2016,Donnerstag,8.1,340,-16.7,89,NA,703.7,0.006430857197561595
0,4,3,2016-03-04,410.27,2016,Freitag,4.6,350,-15.6,-999,NA,692.2,0.006690590224624276
0,4,4,2016-04-04,406.985,2016,Montag,16.9,180,-1,72,NA,706.7,0.00718523426913178
0,4,5,2016-05-04,407.854,2016,Mittwoch,4.7,360,-9.8,92,NA,709.6,0.007852963609063348
0,4,6,2016-06-04,403.291,2016,Samstag,3.3,260,-0.5,99,NA,707.7,0.008535216670550943
0,4,7,2016-07-04,397.132,2016,Montag,7.3,320,1.2,100,NA,716.4,0.009045423542926935
0,4,8,2016-08-04,398.312,2016,Donnerstag,6.8,270,5.1,79,NA,716.6,0.009102565345009746
0,4,9,2016-09-04,393.582,2016,Sonntag,10.8,260,4.4,94,NA,717.7,0.008668686688891668
0,4,10,2016-10-04,399.809,2016,Dienstag,4.6,360,-6.3,98,NA,713.4,0.007976856696039775
0,4,11,2016-11-04,405.401,2016,Freitag,13.1,250,-6.9,48,NA,706.9,0.007304570772692136
0,4,12,2016-12-04,405.832,2016,Sonntag,3.9,160,-6.3,27,NA,708.3,0.0067519470837069506
0,5,1,2016-01-05,405.83,2016,Dienstag,9.5,250,-12.7,93,NA,687.7,0.006454444868416813
0,5,2,2016-02-05,409.09,2016,Freitag,11.8,350,-11.5,89,NA,706.4,0.006434963153387432
0,5,3,2016-03-05,406.986,2016,Samstag,15.9,170,-8.9,72,NA,690.6,0.00670089406350152
0,5,4,2016-04-05,407.413,2016,Dienstag,16.2,180,-2.2,82,NA,703.5,0.007204280637029899
0,5,5,2016-05-05,405.961,2016,Donnerstag,4.6,120,-11.5,90,NA,709.7,0.00787479776560384
0,5,6,2016-06-05,400.714,2016,Sonntag,2.4,360,-0.4,100,NA,710.2,0.008556069273255489
0,5,7,2016-07-05,399.407,2016,Dienstag,13.2,250,4.4,75,NA,716.7,0.00905517850416232
0,5,8,2016-08-05,401.567,2016,Freitag,5.8,350,2.9,100,NA,712.3,0.009095907169797367
0,5,9,2016-09-05,400.092,2016,Montag,10.8,330,1.5,100,NA,712.7,0.008652375588116117
0,5,10,2016-10-05,401.634,2016,Mittwoch,3.4,360,-5.2,50,NA,714.6,0.007953606778096195
0,5,11,2016-11-05,405.576,2016,Samstag,8.8,180,-3.5,60,NA,704.7,0.007276955330725233
0,5,12,2016-12-05,406.106,2016,Montag,2.5,80,-5.9,18,NA,710.8,0.006738036936952863
0,6,1,2016-01-06,405.771,2016,Mittwoch,5.6,250,-12.6,87,NA,690.3,0.006448900241610604
0,6,2,2016-02-06,405.163,2016,Samstag,7.5,270,-5.5,61,NA,711.8,0.006439441326072681
0,6,3,2016-03-06,409.083,2016,Sonntag,7.7,330,-13.3,89,NA,687,0.006713314178718704
0,6,4,2016-04-06,406.841,2016,Mittwoch,12.3,180,-2.4,97,NA,705.8,0.007223524394736916
0,6,5,2016-05-06,404.887,2016,Freitag,9.6,140,-4,60,NA,710.9,0.007897513701669225
0,6,6,2016-06-06,399.912,2016,Montag,4.8,110,-0.2,100,NA,713.2,0.00857674283579269
0,6,7,2016-07-06,402.211,2016,Mittwoch,7.3,340,2,100,NA,715.2,0.009064432676051755
0,6,8,2016-08-06,395.343,2016,Samstag,6.5,360,-1.7,100,NA,715.9,0.009088707230102742
0,6,9,2016-09-06,396.085,2016,Dienstag,6.8,350,-0.6,100,NA,716.5,0.008633093345293328
0,6,10,2016-10-06,400.111,2016,Donnerstag,4.1,360,-11.4,86,NA,706.7,0.007930255356534641
0,6,11,2016-11-06,411.66,2016,Sonntag,4.8,170,-4.3,99,NA,695.1,0.007258044653556415
0,6,12,2016-12-06,405.901,2016,Dienstag,6,330,-8.4,21,NA,712.5,0.006724411444261604
0,7,1,2016-01-07,407.361,2016,Donnerstag,6.7,350,-12.2,89,NA,690.9,0.006443696204278453
0,7,2,2016-02-07,406.468,2016,Sonntag,21.9,180,-6.6,67,NA,702.6,0.006444269189248869
0,7,3,2016-03-07,411.571,2016,Montag,5.3,260,-17.4,86,NA,689.4,0.0067262464730540004
0,7,4,2016-04-07,408.223,2016,Donnerstag,9.1,230,-3.7,94,NA,704.5,0.007242886302930946
0,7,5,2016-05-07,404.004,2016,Samstag,5,160,-2.4,69,NA,708.9,0.00792043547178158
0,7,6,2016-06-07,398.157,2016,Dienstag,3.2,110,2.3,80,NA,716.6,0.0085971832321306
0,7,7,2016-07-07,400.17,2016,Donnerstag,6.3,310,0.3,100,NA,716.2,0.009073176572997898
0,7,8,2016-08-07,393.188,2016,Sonntag,3.9,360,0.1,100,NA,721,0.009080971225457436
0,7,9,2016-09-07,401.251,2016,Mittwoch,12.1,130,-1.1,85,NA,717.4,0.008613108494830417
0,7,10,2016-10-07,418.323,2016,Freitag,4.7,20,-4.5,87,NA,705.8,0.007906920896560646
0,7,11,2016-11-07,408.909,2016,Montag,3.3,340,-13.4,98,NA,692.1,0.0072381915313913005
0,7,12,2016-12-07,404.548,2016,Mittwoch,4.4,10,-6.4,11,NA,716.3,0.006711144619670273
0,8,1,2016-01-08,406.176,2016,Freitag,7.7,300,-9.8,94,NA,694.1,0.006438842968609628
0,8,2,2016-02-08,409.05,2016,Montag,6.1,150,-9.4,93,NA,700.3,0.006449432305811562
0,8,3,2016-03-08,410.919,2016,Dienstag,3.4,340,-17.3,85,NA,690.8,0.0067395008152562495
0,8,4,2016-04-08,410.039,2016,Freitag,9.7,130,-7.4,93,NA,700.4,0.00726217741849847
0,8,5,2016-05-08,403.601,2016,Sonntag,2.5,140,-1.9,61,NA,707.6,0.007943419680318678
0,8,6,2016-06-08,400.793,2016,Mittwoch,1,180,1.7,87,NA,716.9,0.008617328202058924
0,8,7,2016-07-08,397.419,2016,Freitag,8.1,280,4.1,91,NA,717.8,0.009081401634238115
0,8,8,2016-08-08,399.615,2016,Montag,5,120,5.4,54,NA,721.3,0.009072705510207519
0,8,9,2016-09-08,396.448,2016,Donnerstag,3.2,300,6.8,67,NA,716.3,0.008592731482924873
0,8,10,2016-10-08,405.79,2016,Samstag,10,250,-6.2,94,NA,706.7,0.007883713471070709
0,8,11,2016-11-08,409.926,2016,Dienstag,3.2,140,-14.8,90,NA,694.1,0.007218331833003523
0,8,12,2016-12-08,405.013,2016,Donnerstag,5.2,350,-1.8,11,NA,721,0.006698509029135634
0,9,1,2016-01-09,404.297,2016,Samstag,19.6,250,-4.3,97,NA,696.8,0.006434355434231329
0,9,2,2016-02-09,406.948,2016,Dienstag,14.5,240,-8.1,93,NA,699.8,0.006454920414761636
0,9,3,2016-03-09,412.347,2016,Mittwoch,4.6,110,-16.6,89,NA,697.7,0.006753017516052399
0,9,4,2016-04-09,414.333,2016,Samstag,8.1,90,-6.5,94,NA,697.1,0.0072797698629827054
0,9,5,2016-05-09,403.121,2016,Montag,8,150,-1.7,71,NA,708.4,0.007966372302334131
0,9,6,2016-06-09,400.143,2016,Donnerstag,5.4,350,0.2,100,NA,711.3,0.008637056202501742
0,9,7,2016-07-09,398.014,2016,Samstag,9.4,310,3.5,100,NA,718.6,0.009089100054409119
0,9,8,2016-08-09,396.986,2016,Dienstag,5.2,260,4.1,100,NA,717.9,0.00906391717704612
0,9,9,2016-09-09,398.647,2016,Freitag,2.6,360,3.6,100,NA,716.4,0.008572065251829249
0,9,10,2016-10-09,414.013,2016,Sonntag,2.4,310,-9.1,95,NA,708.1,0.007860965904510162
0,9,11,2016-11-09,411.994,2016,Mittwoch,6.3,310,-15.8,89,NA,695.2,0.007198615554745535
0,9,12,2016-12-09,405.452,2016,Freitag,8.4,320,-3.4,19,NA,719.7,0.0066905814591833555
0,10,1,2016-01-10,403.617,2016,Sonntag,6.8,260,-9.2,84,NA,695,0.006430257751057078
0,10,2,2016-02-10,406.711,2016,Mittwoch,12,280,-12.8,88,NA,684.8,0.006460725494415073
0,10,3,2016-03-10,408.498,2016,Donnerstag,5.2,230,-12.1,75,NA,695.8,0.006766761400695358
0,10,4,2016-04-10,408.516,2016,Sonntag,6.6,250,-7,91,NA,699.2,0.007306433197362408
0,10,5,2016-05-10,406.72,2016,Dienstag,10.4,240,1.6,74,NA,709.5,0.007989100897327035
0,10,6,2016-06-10,398.751,2016,Freitag,2.4,360,-4.4,80,NA,709.7,0.008655955477760545
0,10,7,2016-07-10,401.766,2016,Sonntag,9.4,250,4.7,94,NA,718.6,0.009096264752081496
0,10,8,2016-08-10,395.067,2016,Mittwoch,1.7,330,-1.2,100,NA,712,0.009054614200273248
0,10,9,2016-09-10,397.815,2016,Samstag,5,220,5.9,83,NA,717.1,0.008551168422991529
0,10,10,2016-10-10,407.783,2016,Montag,1.8,100,-9.8,91,NA,707.9,0.007844956760607532
0,10,11,2016-11-10,406.646,2016,Donnerstag,13.4,320,-11.7,90,NA,694.7,0.0071791267436667515
0,10,12,2016-12-10,405.418,2016,Samstag,6.7,340,1.3,13,NA,718.6,0.006668834800080402
0,11,1,2016-01-11,406.315,2016,Montag,14.6,170,-7,93,NA,692.2,0.006426593950235369
0,11,2,2016-02-11,406.932,2016,Donnerstag,15.6,250,-17.4,87,NA,690.5,0.006466840691480316
0,11,3,2016-03-11,408.071,2016,Freitag,6,90,-11.2,65,NA,703.4,0.006780689980099733
0,11,4,2016-04-11,407.502,2016,Montag,3.9,240,-2.6,53,NA,704.4,0.007324610277995004
0,11,5,2016-05-11,405.805,2016,Mittwoch,3.9,200,-0.1,65,NA,706.5,0.00801037926689293
0,11,6,2016-06-11,398.319,2016,Samstag,9,260,0.5,93,NA,709.1,0.008669823378909399
0,11,7,2016-07-11,401.699,2016,Montag,9.2,250,7.2,95,NA,718.1,0.00910288940761098
0,11,8,2016-08-11,393.372,2016,Donnerstag,3.4,350,-4.8,100,NA,711.9,0.009044805665907948
0,11,9,2016-09-11,398.208,2016,Sonntag,2.7,20,4.7,87,NA,716.9,0.00853009895277039
0,11,10,2016-10-11,406.832,2016,Dienstag,1.6,360,-10.7,89,NA,704.1,0.007810270435404704
0,11,11,2016-11-11,406.48,2016,Freitag,14.8,260,-9.8,100,NA,697.6,0.00716003603759386
0,11,12,2016-12-11,405.405,2016,Sonntag,7.7,300,-0.3,11,NA,713.9,0.0066578255168303156
0,12,1,2016-01-12,406.789,2016,Dienstag,13.6,260,-12.4,90,NA,687.8,0.006423456874945772
0,12,2,2016-02-12,407.527,2016,Freitag,7.7,230,-15.6,68,NA,692.1,0.006473259637867513
0,12,3,2016-03-12,406.61,2016,Samstag,3.2,360,-7.8,45,NA,706.5,0.00679470136410344
0,12,4,2016-04-12,408.082,2016,Dienstag,5.3,150,-4.1,83,NA,705.1,0.0073445774611084185
0,12,5,2016-05-12,406.314,2016,Donnerstag,6.4,190,0.3,75,NA,700,0.008042760352773756
0,12,6,2016-06-12,405.561,2016,Sonntag,6,310,-1.5,100,NA,707.9,0.008703257267851787
0,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009108968524457492
0,12,8,2016-08-12,391.46,2016,Freitag,6.5,300,-4,97,NA,715.3,0.009034502175639024
0,12,9,2016-09-12,399.15,2016,Montag,11.9,150,4.2,83,NA,718.2,0.00850895925833543
0,12,10,2016-10-12,408.046,2016,Mittwoch,2.4,350,-11.5,90,NA,702.1,0.007788295518380885
0,12,11,2016-11-12,422.932,2016,Samstag,6.4,360,-13.9,94,NA,702.2,0.007142636441835918
0,12,12,2016-12-12,408.162,2016,Montag,10.1,330,-11.5,92,NA,706.5,0.006646010697004495
0,13,1,2016-01-13,406.537,2016,Mittwoch,12.2,270,-13.7,89,NA,693.5,0.006421087084422826
0,13,2,2016-02-13,406.968,2016,Samstag,11.6,260,-11.6,90,NA,685.7,0.00647997589480068
0,13,3,2016-03-13,414.959,2016,Sonntag,6.9,130,-11.7,90,NA,706.1,0.00680828661521594
0,13,4,2016-04-13,406.88,2016,Mittwoch,12.9,210,-4.4,76,NA,703.8,0.007364926490106796
0,13,5,2016-05-13,407.591,2016,Freitag,8.3,260,-4.3,97,NA,694.4,0.008061600202815438
0,13,6,2016-06-13,401.03,2016,Montag,6.5,330,-1.1,100,NA,705.4,0.008718618926076739
0,13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009114497495890288
0,13,8,2016-08-13,399.482,2016,Samstag,5.6,320,1.8,100,NA,720.7,0.00902371661106605
0,13,9,2016-09-13,397.954,2016,Dienstag,3.1,130,5.5,69,NA,718.7,0.008488083706980638
0,13,10,2016-10-13,405.149,2016,Donnerstag,4.2,240,-7.4,58,NA,704.8,0.007765446632873881
0,13,11,2016-11-13,405.726,2016,Sonntag,7.8,340,-12.8,34,NA,705.2,0.007117179452580588
0,13,12,2016-12-13,406.267,2016,Dienstag,9.5,350,-6.3,15,NA,710.6,0.006634262069484638
0,14,1,2016-01-14,407.409,2016,Donnerstag,13.4,250,-17.9,81,NA,700,0.006420372585710474
0,14,2,2016-02-14,407.276,2016,Sonntag,15.2,200,-10.4,82,NA,684.6,0.006486982302584193
0,14,3,2016-03-14,409.933,2016,Montag,12.9,130,-10.3,72,NA,707.3,0.006846447335073943
0,14,4,2016-04-14,407.431,2016,Donnerstag,5.1,350,-6.7,95,NA,700.8,0.0073854762228697446
0,14,5,2016-05-14,402.694,2016,Samstag,3.5,360,-3.3,99,NA,699.1,0.008084156512747895
0,14,6,2016-06-14,403.211,2016,Dienstag,7.1,270,-1.4,100,NA,701.8,0.008736564043558699
0,14,7,2016-07-14,399.295,2016,Donnerstag,7.9,350,-4.3,97,NA,707.5,0.009119472677932857
0,14,8,2016-08-14,398.804,2016,Sonntag,5,290,5.4,50,NA,721.6,0.009012465662878376
0,14,9,2016-09-14,398.359,2016,Mittwoch,7.3,160,6.1,56,NA,715.5,0.00847091875092131
0,14,10,2016-10-14,404.533,2016,Freitag,18.8,170,0.1,81,NA,706,0.007742492516264515
0,14,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007100566716472444
0,14,12,2016-12-14,405.87,2016,Mittwoch,5.5,290,-7.9,51,NA,711.7,0.006622716860573075
0,15,1,2016-01-15,407.253,2016,Freitag,8.5,310,-16.4,86,NA,693.7,0.006429586543810675
0,15,2,2016-02-15,408.422,2016,Montag,5.3,330,-11.9,92,NA,689.9,0.006494269907454876
0,15,3,2016-03-15,407.718,2016,Dienstag,5.9,120,-7.5,36,NA,707.7,0.006841474054478592
0,15,4,2016-04-15,407.439,2016,Freitag,16.5,250,-6.5,85,NA,703.5,0.007406139484098421
0,15,5,2016-05-15,405.828,2016,Sonntag,4.3,350,-8.4,93,NA,703.1,0.008107071115628894
0,15,6,2016-06-15,403.574,2016,Mittwoch,6.7,340,-3.7,99,NA,700.1,0.008754666365962765
0,15,7,2016-07-15,397.068,2016,Freitag,2.6,350,-4.4,100,NA,712.5,0.009123891469648988
0,15,8,2016-08-15,397.798,2016,Montag,9.7,250,6,56,NA,720.4,0.00900077312919137
0,15,9,2016-09-15,399.627,2016,Donnerstag,11,150,4.9,67,NA,713.6,0.00843768729986575
0,15,10,2016-10-15,403.604,2016,Samstag,9.8,170,-0.4,78,NA,705.6,0.007719586015058364
0,15,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007082278451743791
0,15,12,2016-12-15,406.122,2016,Donnerstag,2.1,170,-6.6,61,NA,711.7,0.006611420825636135
0,16,1,2016-01-16,407.912,2016,Samstag,8.1,330,-18.5,84,NA,694.7,0.006393278265161937
0,16,2,2016-02-16,420.138,2016,Dienstag,3.1,80,-12.5,90,NA,704,0.006501825723848527
0,16,3,2016-03-16,411.561,2016,Mittwoch,6.4,120,-16,87,NA,699.7,0.006855927826769083
0,16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007426766719547425
0,16,5,2016-05-16,404.825,2016,Montag,8.1,310,-11.3,91,NA,705.3,0.008130054119510713
0,16,6,2016-06-16,401.648,2016,Donnerstag,10,160,-0.5,99,NA,702.7,0.008772606288553999
0,16,7,2016-07-16,397.318,2016,Samstag,3.6,360,-4.5,100,NA,715.6,0.009127752385593884
0,16,8,2016-08-16,396.63,2016,Dienstag,3.7,290,4.7,100,NA,717.8,0.0089886778848314
0,16,9,2016-09-16,400.402,2016,Freitag,7.2,170,2.8,72,NA,713.4,0.008418364078906098
0,16,10,2016-10-16,406.062,2016,Sonntag,5,260,-1.4,99,NA,713.1,0.007696831523176598
0,16,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007063951522159711
0,16,12,2016-12-16,406.529,2016,Freitag,7.1,130,-3.6,7,NA,712.1,0.0066003983289064415
0,17,1,2016-01-17,409.956,2016,Sonntag,7.3,340,-19.9,84,NA,697.4,0.006401985069863967
0,17,2,2016-02-17,408.144,2016,Mittwoch,8,100,-8.5,69,NA,706.2,0.006509627128180415
0,17,3,2016-03-17,409.533,2016,Donnerstag,8.6,150,-11.3,74,NA,708.1,0.006871085339413844
0,17,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074464889896939095
0,17,5,2016-05-17,404.895,2016,Dienstag,6.3,350,-9.4,96,NA,706.1,0.008153005379477704
0,17,6,2016-06-17,405.925,2016,Freitag,11.8,140,-0.5,100,NA,700.2,0.008790283102616682
0,17,7,2016-07-17,393.849,2016,Sonntag,5.9,10,-2.4,98,NA,716.9,0.009131055085811532
0,17,8,2016-08-17,398.717,2016,Mittwoch,8.1,340,3.8,100,NA,712.8,0.008976256588974716
0,17,9,2016-09-17,401.135,2016,Samstag,6.5,350,-1,100,NA,708.5,0.008396672670212995
0,17,10,2016-10-17,402.551,2016,Montag,1.1,190,2.7,19,NA,717,0.007674490106859948
0,17,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007045769470033642
0,17,12,2016-12-17,407.36,2016,Samstag,1.4,120,-4.5,12,NA,717.7,0.00658967037058778
0,18,1,2016-01-18,410.877,2016,Montag,2.8,50,-23.3,92,NA,697.6,0.006402492926694063
0,18,2,2016-02-18,410.729,2016,Donnerstag,13.2,180,-10.5,85,NA,701.7,0.0065176244842947645
0,18,3,2016-03-18,407.713,2016,Freitag,0.6,80,-6.6,20,NA,708.3,0.006886576917743015
0,18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007475861918102513
0,18,5,2016-05-18,401.985,2016,Mittwoch,7.8,280,-7,94,NA,707.1,0.008175832231864435
0,18,6,2016-06-18,400.55,2016,Samstag,5.6,240,-2,99,NA,711.1,0.008807647515033098
0,18,7,2016-07-18,400.241,2016,Montag,4.7,350,2.9,100,NA,719.7,0.009133800318551885
0,18,8,2016-08-18,397.36,2016,Donnerstag,6.5,310,2.2,100,NA,710.8,0.008963707016753008
0,18,9,2016-09-18,399.136,2016,Sonntag,6.2,320,-1.5,100,NA,708.4,0.00837448310552698
0,18,10,2016-10-18,405.115,2016,Dienstag,3.5,220,-2.6,98,NA,713.5,0.007655794189500269
0,18,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007027805890296323
0,18,12,2016-12-18,406.63,2016,Sonntag,3.4,270,-6,17,NA,718.4,0.00657926637659
0,19,1,2016-01-19,405.474,2016,Dienstag,7.3,270,-16.4,38,NA,695.6,0.006402067617269629
0,19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006525666759474584
0,19,3,2016-03-19,407.257,2016,Samstag,3.9,360,-7.5,10,NA,706.4,0.006902313616374845
0,19,4,2016-04-19,409.269,2016,Dienstag,3.4,80,-8.7,93,NA,708.3,0.007492925806629763
0,19,5,2016-05-19,402.912,2016,Donnerstag,7.7,160,-3.7,90,NA,703.9,0.008198309248908792
0,19,6,2016-06-19,399.882,2016,Sonntag,4.8,360,-2.2,99,NA,712.5,0.008824665646645103
0,19,7,2016-07-19,401.413,2016,Dienstag,5.4,310,4.4,100,NA,720.4,0.009135989736028576
0,19,8,2016-08-19,397.777,2016,Freitag,6.9,270,2.1,100,NA,710.7,0.008951831781873648
0,19,9,2016-09-19,406.908,2016,Montag,6.6,350,-1.4,99,NA,707.6,0.008352052868088801
0,19,10,2016-10-19,406.278,2016,Mittwoch,4.7,260,-4.8,100,NA,710.8,0.007625032400408906
0,19,11,2016-11-19,408.766,2016,Samstag,9.9,160,-5.1,96,NA,702.3,0.007010155089491714
0,19,12,2016-12-19,407.584,2016,Montag,2.7,190,-10.6,95,NA,709.2,0.006569249102228002
0,20,1,2016-01-20,409.38,2016,Mittwoch,7,330,-13.3,91,NA,697.5,0.00640154063171076
0,20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006532885323054906
0,20,3,2016-03-20,407.302,2016,Sonntag,5.8,310,-6.6,15,NA,705.9,0.006918245816637481
0,20,4,2016-04-20,406.993,2016,Mittwoch,8,290,-7.3,51,NA,712,0.00751390056124004
0,20,5,2016-05-20,404.003,2016,Freitag,6.2,360,-6,96,NA,708.5,0.00821884399948412
0,20,6,2016-06-20,400.29,2016,Montag,2.8,10,-2.5,99,NA,714.1,0.00884130613312117
0,20,7,2016-07-20,401.312,2016,Mittwoch,7.8,250,6.3,72,NA,719.7,0.009137625564654226
0,20,8,2016-08-20,394.588,2016,Samstag,10.8,260,4.7,66,NA,714.5,0.008954179365016473
0,20,9,2016-09-20,399.545,2016,Dienstag,6.6,340,-3,97,NA,709.9,0.008329476447960279
0,20,10,2016-10-20,405.783,2016,Donnerstag,6.3,300,-8.2,95,NA,704.7,0.007603935774789871
0,20,11,2016-11-20,407.915,2016,Sonntag,15.9,180,-7,67,NA,701.2,0.006993182662267335
0,20,12,2016-12-20,407.368,2016,Dienstag,12.2,150,-5.1,34,NA,711.1,0.006559825686490749
0,21,1,2016-01-21,407.152,2016,Donnerstag,8.6,320,-15.6,87,NA,700,0.006401136155337458
0,21,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006558007395350054
0,21,3,2016-03-21,409.062,2016,Montag,8.7,250,-9.4,68,NA,703.4,0.006934302745377219
0,21,4,2016-04-21,407.781,2016,Donnerstag,6.6,240,0.4,24,NA,715.5,0.007535329805347083
0,21,5,2016-05-21,401.615,2016,Samstag,7.6,250,-4.1,63,NA,712.8,0.008251497638189078
0,21,6,2016-06-21,396.022,2016,Dienstag,8.4,310,0.2,100,NA,715.9,0.008857530680366356
0,21,7,2016-07-21,404.551,2016,Donnerstag,4.6,350,7.1,86,NA,718.8,0.009138710148876739
0,21,8,2016-08-21,400.182,2016,Sonntag,2.8,250,3.1,100,NA,714.8,0.008912189073877952
0,21,9,2016-09-21,399.906,2016,Mittwoch,6.5,250,-2.2,98,NA,709.6,0.00830682847892114
0,21,10,2016-10-21,404.082,2016,Freitag,10.4,250,-10,87,NA,702.6,0.007581812811480221
0,21,11,2016-11-21,406.134,2016,Montag,19.1,170,-3.7,70,NA,703.9,0.0070031486088422724
0,21,12,2016-12-21,407.581,2016,Mittwoch,1.6,360,-3,59,NA,713.3,0.006552587797239083
0,22,1,2016-01-22,405.013,2016,Freitag,7.7,320,-13.7,52,NA,706.8,0.0064009340214893394
0,22,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0065560860040329814
0,22,3,2016-03-22,407.926,2016,Dienstag,11.3,250,-10.8,72,NA,700.8,0.006950244420499394
0,22,4,2016-04-22,404.469,2016,Freitag,5.4,250,-0.9,77,NA,711.6,0.0075569544911299365
0,22,5,2016-05-22,403.644,2016,Sonntag,8,180,3.7,60,NA,713.8,0.008270206456008653
0,22,6,2016-06-22,401.331,2016,Mittwoch,8,260,4.8,100,NA,720.6,0.00887327777387543
0,22,7,2016-07-22,400.921,2016,Freitag,4.9,320,4.7,100,NA,716.9,0.009139245436920983
0,22,8,2016-08-22,394.18,2016,Montag,6.1,350,-2.5,99,NA,717,0.008901097630778806
